Select,+,Result #,X,1,2,3,4,5,Document ID,Date Published,Family ID,Pages,Title,CPCI,CPCA,Inventor,Assignee,Application Number,Filing Date,Primary Examiner,Assistant Examiner,OR,XREF,Applicant Name,Notes,Notes/Tagged,Relevancy,C
checked,,1134,,,,,,,US 20110185962 A1,2011-08-04,43135771,24,HUMANOID TRAFFIC CONTROL ROBOT,E01F9/00,,"Choi; In Tack et al.",,13/014234,2011-01-26,,,116/63R,"901/15;901/2",,,,33.37917,
checked,,1135,,,,,,,US 20110178935 A1,2011-07-21,42100925,9,Systems And Methods Of Integrated And Automated Generation Of Work Packages,"G06Q10/06;G06Q10/103",,"Chaubey; Nikhil et al.",FLUOR TECHNOLOGIES CORPORATION,13/120091,2009-10-06,,,705/301,,,,,16.825314,
checked,,1136,,,,,,,US 20110178830 A1,2011-07-21,44278186,45,Computer-Implemented Tools and Method for Developing and Implementing Integrated Model of Strategic Goals,"G06Q10/06;G06Q10/063",,"Knowles; George Gordon","COGNITI, INC.",13/010534,2011-01-20,,,705/7.11,,,,,8.701004,
checked,1,1137,,,,,,,US 20110139030 A1,2011-06-16,41722092,25,LARGE RIDEABLE BIPEDAL WALKING ROBOT FOR USE AS AN AMUSEMENT PARK RIDE AND AMUSEMENT PARK SYSTEM USING THE SAME,"A63G7/00;A63G31/02",,"KIM; In-Sang",,13/032773,2011-02-23,,,104/53,180/8.1,,,,23.12672,
checked,,1138,,,,,,,US 8327769 B2,2012-12-11,41722092,25,Large rideable bipedal walking robot for use as an amusement park ride and amusement park system using the same,"A63G31/02;A63G7/00",,"Kim; In-Sang",,13/032773,2011-02-23,"Smith; Jason C",,104/53,472/27,,,,22.614851,
checked,1,1139,,,,,,,US 20110106313 A1,2011-05-05,41217242,18,BRIDGE INSPECTION ROBOT CAPABLE OF CLIMBING OBSTACLE,"B25J5/007;E01D19/16;E01D19/106;G02B27/648;B25J19/021","G03B2205/00;G03B2205/0007","Lee; Byeong-Ju et al.","Expressay & Transportation Research Institute, Korea Expressway Corporation",12/989605,2009-04-20,,,700/259,180/8.3,,,,28.334581,
checked,,1140,,,,,,,US 8924018 B2,2014-12-30,41217242,21,Bridge inspection robot capable of climbing obstacle,"E01D19/16;B25J19/021;E01D19/106;B25J5/007;G02B27/648","G03B2205/00;G03B2205/0007","Lee; Byeong-Ju et al.","Expressway & Transportation Research Institute, Korea Expressway Corporation",12/989605,2009-04-20,"Edwards; Jerrah",,700/259,,"Lee; Byeong-Ju,Shin; Jae-In,Park; Chang-Ho,Park; Young-Ho,Nam; Moon-Seok",,,25.57533,
checked,,1141,,,,,,,US 20110066719 A1,2011-03-17,40913102,14,Automated Applicatin Dependency Mapping,"H04L41/14;G06F11/3495",,"Miryanov; Vitaly et al.",,12/864834,2008-01-31,,,709/224,,,,,11.667837,
checked,9,1142,,,,,,,US 20110067006 A1,2011-03-17,43731728,64,SYSTEM AND METHOD TO CLASSIFY AUTOMATED CODE INSPECTION SERVICES DEFECT OUTPUT FOR DEFECT ANALYSIS,"G06F11/3604;G06F11/3668;G06F9/44589",,"BAKER; Ian E. et al.",INTERNATIONAL BUSINESS MACHINES CORPORATION,12/558274,2009-09-11,,,717/127,,,,,15.537373,
checked,,1143,,,,,,,US 8527955 B2,2013-09-03,43731728,65,System and method to classify automated code inspection services defect output for defect analysis,"G06F11/3604;G06F11/3668;G06F9/44589",,"Baker; Ian E. et al.",International Business Machines Corporation,12/558274,2009-09-11,"Das; Chameli",,717/126,"717/131;717/124;717/127;717/128;714/38.1","Baker; Ian E.,Bassin; Kathryn A.,Kagan; Steven,Skrabanek; Susan E.",,,15.09244,
checked,,1144,,,,,,,US 20130283239 A1,2013-10-24,43731728,64,SYSTEM AND METHOD TO CLASSIFY AUTOMATED CODE INSPECTION SERVICES DEFECT OUTPUT FOR DEFECT ANALYSIS,"G06F11/3604;G06F11/3668;G06F9/44589",,"BAKER; Ian E. et al.",,13/923581,2013-06-21,,,717/126,,INTERNATIONAL BUSINESS MACHINES CORPORATION,,,15.537373,
checked,,1145,,,,,,,US 8924936 B2,2014-12-30,43731728,66,System and method to classify automated code inspection services defect output for defect analysis,"G06F11/3604;G06F11/3668;G06F9/44589",,"Baker; Ian E. et al.",International Business Machines Corporation,13/923581,2013-06-21,"Das; Chameli",,717/124,"717/126;714/38.1;717/130;717/131",International Business Machines Corporation,,,15.09244,
checked,,1146,,,,,,,US 20150067649 A1,2015-03-05,43731728,63,SYSTEM AND METHOD TO CLASSIFY AUTOMATED CODE INSPECTION SERVICES DEFECT OUTPUT FOR DEFECT ANALYSIS,"G06F11/3604;G06F11/3668;G06F9/44589",,"BAKER; Ian E. et al.",,14/510296,2014-10-09,,,717/124,,INTERNATIONAL BUSINESS MACHINES CORPORATION,,,15.537373,
checked,,1147,,,,,,,US 9176844 B2,2015-11-03,43731728,64,System and method to classify automated code inspection services defect output for defect analysis,"G06F11/3604;G06F11/3668;G06F9/44589",,"Baker; Ian E. et al.",INTERNATIONAL BUSINESS MACHINES CORPORATION,14/510296,2014-10-09,"Das; Chameli",,1/1,,INTERNATIONAL BUSINESS MACHINES CORPORATION,,,15.09244,
checked,,1148,,,,,,,US 20150378866 A1,2015-12-31,43731728,63,SYSTEM AND METHOD TO CLASSIFY AUTOMATED CODE INSPECTION SERVICES DEFECT OUTPUT FOR DEFECT ANALYSIS,"G06F11/3604;G06F11/3668;G06F9/44589",,"BAKER; Ian E. et al.",,14/844422,2015-09-03,,,717/126,,INTERNATIONAL BUSINESS MACHINES CORPORATION,,,15.537373,
checked,,1149,,,,,,,US 9442821 B2,2016-09-13,43731728,65,System and method to classify automated code inspection services defect output for defect analysis,"G06F11/3604;G06F11/3668;G06F9/44589",,"Baker; Ian E. et al.",INTERNATIONAL BUSINESS MACHINES CORPORATION,14/844422,2015-09-03,"Das; Chameli",,1/1,,INTERNATIONAL BUSINESS MACHINES CORPORATION,,,15.09244,
checked,,1150,,,,,,,US 20160328313 A1,2016-11-10,43731728,63,SYSTEM AND METHOD TO CLASSIFY AUTOMATED CODE INSPECTION SERVICES DEFECT OUTPUT FOR DEFECT ANALYSIS,"G06F11/3604;G06F11/3668;G06F9/44589",,"BAKER; Ian E. et al.",,15/215664,2016-07-21,,,1/1,,INTERNATIONAL BUSINESS MACHINES CORPORATION,,,15.537373,
checked,,1151,,,,,,,US 9753838 B2,2017-09-05,43731728,65,System and method to classify automated code inspection services defect output for defect analysis,"G06F11/3604;G06F11/3668;G06F9/44589",,"Baker; Ian E. et al.",INTERNATIONAL BUSINESS MACHINES CORPORATION,15/215664,2016-07-21,"Das; Chameli",,1/1,,INTERNATIONAL BUSINESS MACHINES CORPORATION,,,15.09244,
checked,1,1152,,,,,,,US 20110054691 A1,2011-03-03,43626051,22,METHOD AND APPARATUS FOR BIRDS CONTROL USING MOBILE ROBOT,"A01M29/06;G05D1/0038;A01M29/16;A01M29/10;G05D1/0027;A01M31/002",,"LEE; Chang-Eun et al.",ELECTRONICS AND TELECOMMUNICATIONS RESEARCH INSTITUTE,12/775101,2010-05-06,,,700/259,700/258,,,,16.144707,
checked,,1153,,,,,,,US 8812156 B2,2014-08-19,43626051,22,Method and apparatus for birds control using mobile robot,"G05D1/0027;A01M29/10;A01M31/002;A01M29/06;G05D1/0038;A01M29/16",,"Lee; Chang-Eun et al.",Electronics and Telecommunications Research Institute,12/775101,2010-05-06,"Holloway; Jason",,700/253,901/1,"Lee; Chang-Eun,Seo; Beom-Su,Kim; Joong-Bae,Kim; Sung-Hoon,Roh; Myung-Chan,Byun; Jae-Min,Lee; Kyeong-Ho",,,15.654052,
checked,,1154,,,,,,,US 20100280863 A1,2010-11-04,40801482,44,Automated Model Generation For Computer Based Business Process,"G06Q10/00;G06Q10/063;G06Q10/067",,"Wilcock; Lawrence et al.",,12/808227,2007-12-20,,,705/7.11,705/348,,,,10.312261,
checked,1,1155,,,,,,,US 20100277307 A1,2010-11-04,43029970,16,Municipal Operations Monitoring and Alert System,"G06Q50/26;G06Q10/06;G08B25/006",H04H20/59,"Horton; Cathy et al.",,12/434392,2009-05-01,,,340/539.11,"715/810;455/566;709/224",,,,14.594454,
checked,,1156,,,,,,,US 8138940 B2,2012-03-20,43029970,16,Municipal operations monitoring and alert system,"G06Q50/26;G08B25/006;G06Q10/06",H04H20/59,"Horton; Cathy et al.",,12/434392,2009-05-01,"Pope; Daryl",,340/815.4,"340/506;340/539.1;340/3.1;340/539.11",,,,13.925424,
checked,1,1157,,,,,,,US 20100223008 A1,2010-09-02,39765268,7,METHOD FOR PLANNING AND EXECUTING OBSTACLE-FREE PATHS FOR ROTATING EXCAVATION MACHINERY,"E02F9/2033;E02F9/2045;E02F9/262;E02F9/265;G05D1/0274","G05D1/024;G05D1/0246;G05D1/0257;G05D1/0278","Dunbabin; Matthew et al.",,12/532329,2008-01-16,,,701/301,,,,,25.996593,
checked,,1158,,,,,,,US 8315789 B2,2012-11-20,39765268,8,Method for planning and executing obstacle-free paths for rotating excavation machinery,"E02F9/2045;G05D1/0274;E02F9/2033;E02F9/262;E02F9/265","G05D1/0278;G05D1/0257;G05D1/0246;G05D1/024","Dunbabin; Matthew et al.",Commonwealth Scientific and Industrial Research Organisation,12/532329,2008-01-16,"Nguyen; Cuong H",,701/301,"340/436;701/532;701/468;340/903;701/469",,,,25.543335,
checked,,1159,,,,,,,US 20100082155 A1,2010-04-01,39200719,5,APPARATUS FOR MONITORING BUILDING STATUS OF CAVITY FRAME,G06Q10/06,,"Chung; Seong-youb et al.","SAMSUNG HEAVY IND. CO., LTD",12/442324,2007-09-20,,,700/245,,,,,20.70884,
checked,1,1160,,,,,,,US 20100082842 A1,2010-04-01,42058779,17,"COMPUTER PROGRAM PRODUCT, SYSTEM AND METHOD FOR FIELD MANAGEMENT AND MOBILE INSPECTION","G06Q10/06311;G06F16/29;G06Q10/06;G06Q10/063114;G06Q10/06313;G06Q10/0637;H04L67/1095",,"Lavrov; Andrei et al.",LATISTA TECHNOLOGIES,12/570849,2009-09-30,,,709/248,705/7.36,,,,14.285545,
checked,,1161,,,,,,,US 8631161 B2,2014-01-14,42058779,17,"Computer program product, system and method for field management and mobile inspection","G06Q10/06311;G06F16/29;G06Q10/06;G06Q10/063114;G06Q10/06313;G06Q10/0637;H04L67/1095",,"Lavrov; Andrei B. et al.",,12/570849,2009-09-30,"Recek; Jason",,709/248,,"Lavrov; Andrei B.,Tishin; Anatoliy V.,Ramsey; Christopher D.",,,13.913771,
checked,,1162,,,,,,,US 20100070179 A1,2010-03-18,42007957,21,PROVIDING AN AUTONOMOUS POSITION OF A POINT OF INTEREST TO A LIFTING DEVICE TO AVOID COLLISION,"G01S5/0027;B66C13/46","G01S19/41;G01S19/43","Cameron; John F.",,12/211996,2008-09-17,,,701/301,"340/686.6;701/300",,,,28.46486,
checked,1,1163,,,,,,,US 20100057237 A1,2010-03-04,41726544,35,"AUTOMATED MODEL BUILDING AND BATCH MODEL BUILDING FOR A MANUFACTURING PROCESS, PROCESS MONITORING, AND FAULT DETECTION",G05B19/41885,"G05B2219/45031;G05B2219/32075;G05B2219/32076","KETTANEH; Nouna et al.","MKS Instruments, Inc.",12/202848,2008-09-02,,,700/103,,,,,9.863842,
checked,,1164,,,,,,,US 8494798 B2,2013-07-23,41726544,36,"Automated model building and batch model building for a manufacturing process, process monitoring, and fault detection",G05B19/41885,"G05B2219/32075;G05B2219/32076;G05B2219/45031","Kettaneh; Nouna et al.","MKS Instruments, Inc.",12/202848,2008-09-02,"Bhat; Aditya",,702/83,,"Kettaneh; Nouna,Wold; Svante Bjarne",,,10.127897,
checked,,1165,,,,,,,US 20100049367 A1,2010-02-25,41697113,16,METHOD OF CONTROLLING ROBOT FOR BRIDGE INSPECTION,E01D19/106,,"Yang; Kyung-Taek",,12/425492,2009-04-17,,,700/259,,,,,26.259521,
checked,1,1166,,,,,,,US 20100021272 A1,2010-01-28,41568803,49,Automated marine container terminal and system,"B65G57/20;B65G63/004;B66C17/20;B66C19/002;B66C19/007;G05D1/0297","G05D1/0244;G05D1/0261;G05D1/0274;G05D1/0278","Ward; Thomas A. et al.",,12/220441,2008-07-24,,,414/137.1,"414/803;700/214;901/1",,,,14.461254,
checked,,1167,,,,,,,US 9546054 B1,2017-01-17,41568803,50,Automated marine container terminal and system,"B65G57/20;B65G63/004;B66C17/20;B66C19/002;B66C19/007;G05D1/0297","G05D1/0244;G05D1/0261;G05D1/0274;G05D1/0278","Ward; Thomas A. et al.",Marine Terminals Corporation,14/500852,2014-09-29,"Adams; Gregory",,1/1,,Marine Terminals Corporation,,,13.879307,
checked,1,1168,,,,,,,US 20090326876 A1,2009-12-31,41138655,21,SYSTEM AND METHOD FOR COLLISION-FREE CAD DESIGN OF PIPE AND TUBE PATHS,"G06F30/00;G06F30/18","G06F2111/06;G06F2113/14","Miller; Justin H.",Siemens Products Lifecycle Management Software Inc,12/491085,2009-06-24,,,703/1,,,,,16.132614,
checked,,1169,,,,,,,US 8706452 B2,2014-04-22,41138655,22,System and method for collision-free CAD design of pipe and tube paths,"G06F30/00;G06F30/18","G06F2111/06;G06F2113/14","Miller; Justin H.",Siemens Product Lifecycle Management Software Inc.,12/491085,2009-06-24,"Patel; Shambhavi",,703/2,703/6,"Miller; Justin H.",,,15.808347,
checked,,1170,,,,,,,US 20090320394 A1,2009-12-31,41445807,25,Safe energy-and water-independent building,"E04H1/04;E04H1/06",Y02B10/50,"Dorfman; Benjamin F.",,11/266314,2005-11-04,,,52/236.2,,,,,15.85029,
checked,,1171,,,,,,,US 7614303 B2,2009-11-10,39792019,11,Device for measuring bulk stress via insonification and method of use therefor,"G01N29/4409;G01N29/223;G01N29/07;G01H5/00",G01N2291/048,"McInerney; Michael K. et al.",The United States of America as represented by the Secretary of the Army,11/727600,2007-03-27,"Surin; J M Saint",,73/597,"73/761;73/598;73/602",,,,9.374182,
checked,,1172,,,,,,,US 20090260619 A1,2009-10-22,41200065,14,AUTONOMOUS HELIOSTAT FOR SOLAR POWER PLANT,"F24S30/452;H02S40/22;H02S20/32;H02S20/10;F24S20/20","Y02E10/40;Y02E10/52;F24S25/10;F24S23/77;Y02E10/47;F24S2023/87","Bailey; Lee et al.",The Boeing Company,12/106310,2008-04-20,,,126/578,"126/600;353/3;136/246",,,,11.548508,
checked,1,1173,,,,,,,US 20090216820 A1,2009-08-27,38694503,22,FAST COMPUTATION OF COMPACT POSET ISOMORPHISM CERTIFICATES,G06F17/10,,"Eusterbrock; Jutta","GEISTIGES EIGENTUM, INC.",12/300288,2007-05-11,,,708/270,,,,,9.42384,
checked,,1174,,,,,,,US 8429108 B2,2013-04-23,38694503,23,Fast computation of compact poset isomorphism certificates using position weights,G06F17/10,,"Eusterbrock; Jutta","Geistiges Eigentum, Inc.",12/300288,2007-05-11,"Vincent; David",,706/45,,"Eusterbrock; Jutta",,,8.975947,
checked,,1175,,,,,,,US 7549077 B2,2009-06-16,37188339,14,"Automated self-forming, self-healing configuration permitting substitution of software agents to effect a live repair of a system implemented on hardware processors",H04Q3/0079,,"White; Barry C. et al.",The United States of America as represented by the Secretary of the Army,11/116171,2005-04-22,"Lohn; Joshua A",,714/4.12,714/10,,,,11.991936,
checked,1,1176,,,,,,,US 20090114140 A1,2009-05-07,40586839,7,SUBSEA OPERATIONS SUPPORT SYSTEM,"B63C11/52;B63G8/001",,"Guerrero; Julio C. et al.",SCHLUMBERGER TECHNOLOGY CORPORATION,11/935212,2007-11-05,,,114/321,"114/322;367/131;114/312",,,,16.225357,
checked,,1177,,,,,,,US 7926438 B2,2011-04-19,40586839,7,Subsea operations support system,"B63G8/001;B63C11/52",,"Guerrero; Julio C. et al.",Schlumberger Technology Corporation,11/935212,2007-11-05,"Avila; Stephen",,114/312,114/322,,,,15.723584,
checked,1,1178,,,,,,,US 20090073034 A1,2009-03-19,40453894,26,"4D GIS virtual reality for controlling, monitoring and prediction of manned/unmanned system",G01S19/49,,"Lin; Ching-Fang",,12/154033,2008-05-19,,,342/357.32,342/357.57,,,,14.336895,
checked,,1179,,,,,,,US 8195343 B2,2012-06-05,40453894,25,"4D GIS virtual reality for controlling, monitoring and prediction of manned/unmanned system",G01S19/49,,"Lin; Ching-Fang",,12/154033,2008-05-19,"Zanelli; Michael J.",,701/2,"701/522;701/526;340/539.13;701/482;701/472",,,,13.742748,
checked,1,1180,,,,,,,US 20080281472 A1,2008-11-13,39970272,50,Open Web Services-Based Indoor Climate Control System,"F24F11/523;F24F11/58;G05B15/02;F24F11/64;F24F11/77","F24F2120/00;F24F11/30;F24F2120/10;G05B2219/2642","Podgorny; Marek et al.",SYRACUSE UNIVERSITY,12/041472,2008-03-03,,,700/276,,,,,10.197978,
checked,,1181,,,,,,,US 7904209 B2,2011-03-08,39970272,49,Open web services-based indoor climate control system,"F24F11/58;F24F11/77;G05B15/02;F24F11/64;F24F11/523","G05B2219/2642;F24F11/30;F24F2120/00;F24F2120/10","Podgorny; Marek et al.",Syracuse University,12/041472,2008-03-03,"Kasenge; Charles R",,700/276,"700/278;700/299;700/277",,,,9.718023,
checked,1,1182,,,,,,,US 20080247549 A1,2008-10-09,38181210,10,Remote diagnostic system for robots,B25J9/1674,"G05B2219/33284;G05B2219/39412","Blanc; Dominique et al.",ABB Research Ltd.,12/068922,2008-02-13,,,380/277,700/108,,,,24.918894,
checked,,1183,,,,,,,US 8121729 B2,2012-02-21,38181210,10,Remote diagnostic system for robots,B25J9/1674,"G05B2219/33284;G05B2219/39412","Blanc; Dominique et al.",ABB Research Ltd.,12/068922,2008-02-13,"Black; Thomas","Louie; Wae",700/248,"700/245;700/108;702/185;380/277;702/184",,,,24.289513,
checked,,1184,,,,,,,US 20080217279 A1,2008-09-11,37603178,23,"Working Boom, Especially for Large Manipulators and Mobile Concrete Pumps","E04G21/04;E04G21/0436;E04G21/0454;B66C13/40;E04G21/0463;B66C23/905",,"Gelies; Stephan et al.",Putzmeister Concrete Pumps GmbH,12/090749,2006-10-17,,,212/278,,,,,13.540485,
checked,,1185,,,,,,,US 20080202633 A1,2008-08-28,39714530,7,Liquid filler,"B67D7/54;B67D7/04",,"Chang; Chih-Kai et al.",,11/711861,2007-02-28,,,141/311R,220/560.01,,,,10.725725,
checked,3,1186,,,,,,,US 20080209078 A1,2008-08-28,39717213,24,AUTOMATED CONSTRUCTION AND DEPLOYMENT OF COMPLEX EVENT PROCESSING APPLICATIONS AND BUSINESS ACTIVITY MONITORING DASHBOARDS,G06Q10/00,,"Bates; John et al.",,12/025586,2008-02-04,,,710/10,,,,,12.266653,
checked,,1187,,,,,,,US 8276115 B2,2012-09-25,39717213,24,Automated construction and deployment of complex event processing applications and business activity monitoring dashboards,G06Q10/00,,"Bates; John et al.",Progress Software Corporation,12/025586,2008-02-04,"Das; Chameli",,717/106,"717/109;715/779;717/113;717/105",,,,12.17247,
checked,,1188,,,,,,,US 20120291008 A1,2012-11-15,39717213,24,AUTOMATED CONSTRUCTION AND DEPLOYMENT OF COMPLEX EVENT PROCESSING APPLICATIONS AND BUSINESS ACTIVITY MONITORING DASHBOARDS,G06Q10/00,,"BATES; John et al.",PROGRESS SOFTWARE CORPORATION,13/558222,2012-07-25,,,717/106,,,,,12.266653,
checked,,1189,,,,,,,US 8640089 B2,2014-01-28,39717213,23,Automated construction and deployment of complex event processing applications and business activity monitoring dashboards,G06Q10/00,,"Bates; John et al.",Software AG,13/558222,2012-07-25,"Das; Chameli",,717/109,"717/107;717/106;717/113;715/779","Bates; John,Smith; Gareth,Bentley; Richard M.,Arsenault; James,Chan; Aston,Palfreyman; Kevin A.,Mitchell; Robert S.",,,12.17247,
checked,1,1190,,,,,,,US 20080195253 A1,2008-08-14,39571785,16,ROBOT FOR CLEANING WALL/WINDOW,"A47L1/02;B62D57/024","A47L2201/04;A47L2201/00","KIM; Yong Wook",,12/025166,2008-02-04,,,15/50.1,"15/103;700/245;901/1;901/30;901/40;901/46",,,,16.9821,
checked,,1191,,,,,,,US 8127390 B2,2012-03-06,39571785,15,Robot for cleaning wall/window,"A47L1/02;B62D57/024","A47L2201/04;A47L2201/00","Kim; Yong Wook",,12/025166,2008-02-04,"Carter; Monica","Newton; Stephanie",15/50.1,"901/1;901/46;901/40;15/103;700/245;901/30",,,,16.350422,
checked,1,1192,,,,,,,US 20080130850 A1,2008-06-05,39468301,23,Method and system for monitoring traffic revenue flows for communications companies,"H04M15/51;H04M15/41;H04M15/73;H04M15/70;H04M15/81;H04M15/52;H04M15/00;G06Q30/04;H04M15/44;G06Q10/10;H04M15/58;H04M15/43;H04M15/735","H04M2215/0188;H04M2215/7081;H04M2215/70;H04M2215/54;H04M2215/0104;H04M2215/7072;H04M2215/0112;H04M2215/0164","Bencheqroun; Mehdi et al.",,11/606035,2006-11-30,,,379/114.04,,,,,16.770329,
checked,,1193,,,,,,,US 7912191 B2,2011-03-22,39468301,22,Method and system for monitoring traffic revenue flows for communications companies,"G06Q10/10;H04M15/52;H04M15/73;G06Q30/04;H04M15/44;H04M15/81;H04M15/51;H04M15/70;H04M15/58;H04M15/41;H04M15/43;H04M15/735;H04M15/00","H04M2215/0164;H04M2215/0112;H04M2215/7081;H04M2215/0188;H04M2215/70;H04M2215/0104;H04M2215/7072;H04M2215/54","Bencheqroun; Mehdi et al.",Araxxe,11/606035,2006-11-30,"Ramakrishnaiah; Melur",,379/114.04,"455/406;379/114.03;455/408",,,,16.13865,
checked,,1194,,,,,,,US 20080114673 A1,2008-05-15,39370353,33,Internet-based mortgage analysis and savings account implementation and management network,"G06Q40/02;G06Q40/03",,"Targett; Richard et al.",,11/599158,2006-11-14,,,705/38,,,,,7.9469333,
checked,1,1195,,,,,,,US 20080022564 A1,2008-01-31,38461420,13,Off-fall control for a trenching operation,"E02F9/264;E02F5/02",,"Koch; Roger D. et al.",Caterpillar Inc.,11/495554,2006-07-31,,,37/348,,,,,21.387724,
checked,,1196,,,,,,,US 7627966 B2,2009-12-08,38461420,12,Off-fall control for a trenching operation,"E02F9/264;E02F5/02",,"Koch; Roger D. et al.",Caterpillar Inc.,11/495554,2006-07-31,"Pezzuto; Robert E",,37/348,37/195,,,,20.778667,
checked,,1197,,,,,,,US 20080016017 A1,2008-01-17,38950425,12,Method for distributed autonomic learning and problem awareness and recovery over a pub/sub infrastructure,"G06N5/02;G06N20/00",,"Biazetti; Ana Claudia et al.",International Business Machines Corporation,11/483661,2006-07-11,,,706/45,,,,,10.805265,
checked,,1198,,,,,,,US 20070288269 A1,2007-12-13,38656021,37,System and method for automated management of replacement building projects in a disaster relief area,"G06Q50/08;G06Q10/10;G06Q40/08",,"McLemore; Robert Vernon et al.","HouseRaising, Inc.",11/729022,2007-03-28,,,705/4,,,,,17.242496,
checked,,1199,,,,,,,US 20070271877 A1,2007-11-29,34803321,10,"Device and Method for Casing, Extracting and Dosing Fibres in Concrete or Mortar","B28C7/0418;B28C5/402;E04C5/076;B65B9/067;B28C7/064",,"Sebille; Jean",,10/589172,2005-02-14,,,53/450,366/8,,,,20.195824,
checked,1,1200,,,,,,,US 20070241878 A1,2007-10-18,38229692,18,Technician Communications for Automated Building Protection Systems,"G08B25/14;G08B25/009;G08B29/22",,"Jobe; Michael L. et al.",,11/425901,2006-06-22,,,340/506,"340/539.1;340/5.7;340/13.25",,,,14.539979,
checked,,1201,,,,,,,US 8077026 B2,2011-12-13,38229692,19,Technician communications for automated building protection systems,"G08B25/009;G08B29/22;G08B25/14",,"Jobe; Michael L. et al.","Siemens Industry, Inc.",11/425901,2006-06-22,"Lau; Hoi",,340/506,"340/525;340/539.2;340/539.18;340/539.1;340/514",,,,13.870947,
checked,,1202,,,,,,,US 20070214584 A1,2007-09-20,38516201,17,System and method for aligning passenger boarding bridges,"B64F1/3055;B64F1/002",,"Hutton; Neil",DEW Engineering and Development Limited,11/373977,2006-03-14,,,14/71.5,,,,,20.492609,
checked,1,1203,,,,,,,US 20070174103 A1,2007-07-26,38286637,20,Automated tool for monitoring archaeological sites (ATMAS.TM.),"G06Q10/06;G06Q10/04;G06Q10/087",,"Hargrave; Michael L. et al.",,11/340819,2006-01-24,,,702/127,,,,,20.286324,
checked,,1204,,,,,,,US 7474980 B2,2009-01-06,38286637,19,Automated tool for monitoring archaeological sites (ATMAS.TM.),"G06Q10/06;G06Q10/04;G06Q10/087",,"Hargrave; Michael L. et al.",The United States of America as represented by the Secretary of the Army,11/340819,2006-01-24,"Le; John H",,702/127,"702/188;702/182;702/184;705/28",,,,19.54364,
checked,1,1205,,,,,,,US 20070093991 A1,2007-04-26,37986350,15,Initialization of a sensor for minitoring the structural integrity of a building,"H04L67/125;G08B25/003;G08B21/20;G08B25/009;G08B25/10;G08B29/22",,"Hoogenboom; Christopher L.",,11/254953,2005-10-20,,,702/188,"370/254;340/502;709/222",,,,16.15803,
checked,,1206,,,,,,,US 7312703 B2,2007-12-25,37986350,15,Initialization of a sensor for monitoring the structural integrity of a building,"H04L67/125;G08B29/22;G08B25/10;G08B25/009;G08B21/20;G08B25/003",,"Hoogenboom; Christopher L.",,11/254953,2005-10-20,"Lieu; Julie Bichngoc",,340/540,"717/166;340/286.02;340/635;717/100;717/167;702/104",,,,18.846794,
checked,,1207,,,,,,,US 20070035255 A1,2007-02-15,37327568,10,LED strobe for hazard protection systems,"G08B7/06;G08B5/38",,"Shuster; James et al.",,11/407792,2006-04-20,,,315/200R,,,,,13.971523,
checked,,1208,,,,,,,US 20060287783 A1,2006-12-21,37574470,76,"Automated accounting system that values, controls, records and bills the uses of equipment/vehicles for society","H04Q9/00;G06Q30/02",,"Walker; Richard C.",Kline & Walker LLC,11/439238,2006-05-24,,,701/31.4,,,,,9.479791,
checked,3,1209,,,,,,,US 20060237649 A1,2006-10-26,37185895,10,High radiation environment tunnel monitoring system and method,"G01T7/00;G01T1/185",,"Gates; Tell A. et al.",,11/385648,2006-03-22,,,250/338.1,,,,,25.94291,
checked,,1210,,,,,,,US 7485871 B2,2009-02-03,37185895,10,High radiation environment tunnel monitoring system and method,"G01T1/185;G01T7/00",,"Gates; Tell A. et al.","Celestech, Inc.",11/385648,2006-03-22,"Porta; David P","Baker; David S",250/394,"376/274;340/600",,,,25.209461,
checked,,1211,,,,,,,US 20110174982 A1,2011-07-21,37185895,10,High radiation environment tunnel monitoring system and method,"G01T7/00;G01T1/185",,"Gates; Tell A. et al.",,12/320619,2009-01-30,,,250/394,,,,,25.94291,
checked,,1212,,,,,,,US 8309934 B2,2012-11-13,37185895,10,High radiation environment tunnel monitoring system and method,"G01T1/185;G01T7/00",,"Gates; Tell A. et al.","Celestech, Inc.",12/320619,2009-01-30,"Kim; Kiho",,250/394,,,,,25.209461,
checked,1,1213,,,,,,,US 20060235554 A1,2006-10-19,37109585,7,Automated job management,G06Q10/10,,"Ellis; Ray et al.",,11/107508,2005-04-15,,,700/96,,,,,13.032461,
checked,,1214,,,,,,,US 7873428 B2,2011-01-18,37109585,8,Automated job management,G06Q10/10,,"Ellis; Ray et al.","PEER Intellectual Property, Inc.",11/107508,2005-04-15,"DeCady; Albert","Chang; Sunray R",700/96,"700/95;700/121;709/223;709/203;709/227",,,,12.429795,
checked,1,1215,,,,,,,US 20060217934 A1,2006-09-28,37036268,14,"Devices and systems for remote and automated monitoring and control of water removal, mold remediation, and similar work","G08B21/20;G05D22/02","F24F11/52;F24F11/56;E04B1/7007","Armstrong; Jay T.",,11/073172,2005-03-05,,,702/188,,,,,16.319653,
checked,,1216,,,,,,,US 7243050 B2,2007-07-10,37036268,13,"Devices and systems for remote and automated monitoring and control of water removal, mold remediation, and similar work","G08B21/20;G05D22/02","F24F11/52;E04B1/7007;F24F11/56","Armstrong; Jay T.",,11/073172,2005-03-05,"Bui; Bryan",,702/188,702/182,,,,15.58131,
